time,variant,addr,symbol,price,liq,entry,peak_pct
2026-07-20 13:14:33,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002492,39980.36,0.0002492,0.0
2026-07-20 13:14:53,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002492,39980.36,0.0002492,0.0
2026-07-20 13:15:13,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002415,39366.48,0.0002492,0.0
2026-07-20 13:15:33,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002544,40400.35,0.0002492,2.09
2026-07-20 13:15:53,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002544,40400.35,0.0002492,2.09
2026-07-20 13:16:13,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.000261,40929.93,0.0002492,4.74
2026-07-20 13:16:34,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002702,41648.11,0.0002492,8.43
2026-07-20 13:16:54,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002702,41648.11,0.0002492,8.43
2026-07-20 13:17:14,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002692,41560.6,0.0002492,8.43
2026-07-20 13:17:34,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002474,39852.43,0.0002492,8.43
2026-07-20 13:17:54,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002474,39852.43,0.0002492,8.43
2026-07-20 13:18:14,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002459,39739.11,0.0002492,8.43
2026-07-20 13:18:34,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002387,39149.92,0.0002492,8.43
2026-07-20 13:18:54,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002387,39149.92,0.0002492,8.43
2026-07-20 13:19:14,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002121,36917.55,0.0002492,8.43
2026-07-20 13:19:35,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002124,36949.14,0.0002492,8.43
2026-07-20 13:19:55,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002124,36949.14,0.0002492,8.43
2026-07-20 13:20:15,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.000216,37267.41,0.0002492,8.43
2026-07-20 13:20:35,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.000211,36835.42,0.0002492,8.43
2026-07-20 13:20:55,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.000211,36835.42,0.0002492,8.43
2026-07-20 13:21:15,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002089,36655.86,0.0002492,8.43
2026-07-20 13:21:35,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002236,37933.02,0.0002492,8.43
2026-07-20 13:21:55,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002236,37933.02,0.0002492,8.43
2026-07-20 13:22:16,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002265,38175.32,0.0002492,8.43
2026-07-20 13:22:36,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002191,37544.12,0.0002492,8.43
2026-07-20 13:22:56,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002191,37544.12,0.0002492,8.43
2026-07-20 13:23:16,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002166,37332.77,0.0002492,8.43
2026-07-20 13:23:36,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002211,37719.35,0.0002492,8.43
2026-07-20 13:23:56,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002211,37719.35,0.0002492,8.43
2026-07-20 13:24:16,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002253,38076.09,0.0002492,8.43
2026-07-20 13:24:36,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002071,36510.25,0.0002492,8.43
2026-07-20 13:24:57,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002071,36510.25,0.0002492,8.43
2026-07-20 13:25:17,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.000212,36945.09,0.0002492,8.43
2026-07-20 13:25:37,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.00021,36770.43,0.0002492,8.43
2026-07-20 13:25:57,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.00021,36770.43,0.0002492,8.43
2026-07-20 13:26:17,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0002038,36218.88,0.0002492,8.43
2026-07-20 13:26:37,v12,93tRm6L1bNr15FTjnYUazRh4J3Ths2bL84myCBNtpump,FABLE,0.0001978,35688.29,0.0002492,8.43
2026-07-20 13:42:58,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001304,28283.66,0.0001304,0.0
2026-07-20 13:43:18,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001304,28283.66,0.0001304,0.0
2026-07-20 13:43:38,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001323,28494.05,0.0001304,1.46
2026-07-20 13:43:58,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001232,27498.99,0.0001304,1.46
2026-07-20 13:44:18,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001232,27498.99,0.0001304,1.46
2026-07-20 13:44:38,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,0.0001231,27485.54,0.0001304,1.46
2026-07-20 13:44:59,v12,97AT7VzHTUYmGgYsKDx76fzNgibCy5keRoftBosKpump,holyshit,8.212e-05,22471.06,0.0001304,1.46
2026-07-20 14:16:40,v12,PF5EF1wqqPrq8NDQ5aQEq6NZZSYsVyzhox9V5Fdpump,Pork,0.0001718,33449.56,0.0001718,0.0
2026-07-20 14:17:00,v12,PF5EF1wqqPrq8NDQ5aQEq6NZZSYsVyzhox9V5Fdpump,Pork,0.0001805,34295.11,0.0001718,5.06
2026-07-20 14:17:20,v12,PF5EF1wqqPrq8NDQ5aQEq6NZZSYsVyzhox9V5Fdpump,Pork,0.0001261,28687.32,0.0001718,5.06
2026-07-20 15:37:42,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,9.055e-05,22974.71,9.055e-05,0.0
2026-07-20 15:38:02,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,9.055e-05,22974.71,9.055e-05,0.0
2026-07-20 15:38:22,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,8.373e-05,22097.72,9.055e-05,0.0
2026-07-20 15:38:42,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,8.71e-05,22539.49,9.055e-05,0.0
2026-07-20 15:39:03,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,8.71e-05,22539.49,9.055e-05,0.0
2026-07-20 15:39:23,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,8.752e-05,22595.86,9.055e-05,0.0
2026-07-20 15:39:43,v12,FDM8DKzNNUZNoveMPJ9qQ9y7GpXp1wKq7Y4ujtMMpump,Jerboa,7.955e-05,21545.85,9.055e-05,0.0
2026-07-20 17:34:05,v12,72gYGsohKHmhdBeunDcMinNpL551PkTSWUWJZ1bZpump,106,0.000427,57432.67,0.000427,0.0
2026-07-20 17:34:25,v12,72gYGsohKHmhdBeunDcMinNpL551PkTSWUWJZ1bZpump,106,0.0004243,57280.9,0.000427,0.0
2026-07-20 17:34:45,v12,72gYGsohKHmhdBeunDcMinNpL551PkTSWUWJZ1bZpump,106,0.0003506,52097.98,0.000427,0.0
2026-07-20 17:45:46,v12,HHcXBLbnuSWdYigNgiYDmPhuwwRzTCB73CmyJ8M7pump,Pickle,0.0004009,49353.15,0.0004009,0.0
2026-07-20 17:46:06,v12,HHcXBLbnuSWdYigNgiYDmPhuwwRzTCB73CmyJ8M7pump,Pickle,0.0004009,49353.15,0.0004009,0.0
2026-07-20 17:46:26,v12,HHcXBLbnuSWdYigNgiYDmPhuwwRzTCB73CmyJ8M7pump,Pickle,0.0003502,46138.02,0.0004009,0.0
2026-07-20 18:02:27,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,8.681e-05,22326.53,8.681e-05,0.0
2026-07-20 18:02:47,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,8.938e-05,22656.22,8.681e-05,2.96
2026-07-20 18:03:07,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001094,25072.17,8.681e-05,26.02
2026-07-20 18:03:27,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001094,25072.17,8.681e-05,26.02
2026-07-20 18:03:47,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.844e-05,23788.45,8.681e-05,26.02
2026-07-20 18:04:07,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001011,24120.88,8.681e-05,26.02
2026-07-20 18:04:27,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001011,24120.88,8.681e-05,26.02
2026-07-20 18:04:47,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001009,24100.7,8.681e-05,26.02
2026-07-20 18:05:08,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.641e-05,23557.67,8.681e-05,26.02
2026-07-20 18:05:28,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.641e-05,23557.67,8.681e-05,26.02
2026-07-20 18:05:48,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001035,24414.53,8.681e-05,26.02
2026-07-20 18:06:08,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001044,24528.81,8.681e-05,26.02
2026-07-20 18:06:28,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001044,24528.81,8.681e-05,26.02
2026-07-20 18:06:48,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.986e-05,23985.35,8.681e-05,26.02
2026-07-20 18:07:08,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.738e-05,23676.11,8.681e-05,26.02
2026-07-20 18:07:28,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.738e-05,23676.11,8.681e-05,26.02
2026-07-20 18:07:49,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.729e-05,23667.66,8.681e-05,26.02
2026-07-20 18:08:09,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.606e-05,23521.23,8.681e-05,26.02
2026-07-20 18:08:29,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.606e-05,23521.23,8.681e-05,26.02
2026-07-20 18:08:49,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001033,24401.87,8.681e-05,26.02
2026-07-20 18:09:09,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001032,24392.03,8.681e-05,26.02
2026-07-20 18:09:29,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001032,24392.03,8.681e-05,26.02
2026-07-20 18:09:49,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.557e-05,23469.08,8.681e-05,26.02
2026-07-20 18:10:09,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.778e-05,23740.61,8.681e-05,26.02
2026-07-20 18:10:29,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.778e-05,23740.61,8.681e-05,26.02
2026-07-20 18:10:49,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001007,24101.23,8.681e-05,26.02
2026-07-20 18:11:10,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001036,24439.8,8.681e-05,26.02
2026-07-20 18:11:30,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001036,24439.8,8.681e-05,26.02
2026-07-20 18:11:50,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001025,24315.35,8.681e-05,26.02
2026-07-20 18:11:50,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4586,51349.94,0.4626,0.0
2026-07-20 18:12:10,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001025,24315.35,8.681e-05,26.02
2026-07-20 18:12:10,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4586,51349.94,0.4626,0.0
2026-07-20 18:12:31,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001002,24061.42,8.681e-05,26.02
2026-07-20 18:12:31,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4586,51349.94,0.4626,0.0
2026-07-20 18:12:51,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,0.0001002,24061.42,8.681e-05,26.02
2026-07-20 18:12:51,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4586,51349.94,0.4626,0.0
2026-07-20 18:13:11,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.668e-05,23630.22,8.681e-05,26.02
2026-07-20 18:13:11,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4426,50450.05,0.4626,0.0
2026-07-20 18:13:31,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.668e-05,23630.22,8.681e-05,26.02
2026-07-20 18:13:31,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4426,50450.05,0.4626,0.0
2026-07-20 18:13:51,v12,4rABHLfm7BDkkjrkyPYtRadg2BZTEZVoEy3MzrFQpump,WHALE,9.438e-05,23353.21,8.681e-05,26.02
2026-07-20 18:13:52,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4311,49786.49,0.4626,0.0
2026-07-20 18:14:12,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4275,49578.86,0.4626,0.0
2026-07-20 18:14:32,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4268,49538.97,0.4626,0.0
2026-07-20 18:14:52,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4266,49528.15,0.4626,0.0
2026-07-20 18:15:12,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4266,49528.15,0.4626,0.0
2026-07-20 18:15:32,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49510.63,0.4626,0.0
2026-07-20 18:15:52,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.426,49492.53,0.4626,0.0
2026-07-20 18:16:12,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.426,49492.53,0.4626,0.0
2026-07-20 18:16:32,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:16:53,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:17:13,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:17:33,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:17:53,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:18:13,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:18:33,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:18:54,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:19:14,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:19:34,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4263,49507.85,0.4626,0.0
2026-07-20 18:19:54,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4262,49503.67,0.4626,0.0
2026-07-20 18:20:14,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4262,49503.67,0.4626,0.0
2026-07-20 18:20:34,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4262,49503.67,0.4626,0.0
2026-07-20 18:20:59,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:21:19,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:21:39,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:22:00,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:22:20,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:22:40,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:23:00,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:23:20,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4258,49481.92,0.4626,0.0
2026-07-20 18:23:40,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4209,49193.43,0.4626,0.0
2026-07-20 18:24:00,v12,2gYhGaFMBiPC2bBibG7yKZk94uJw2fcq6DtpYP7ZUory,LUMENA,0.4242,49386.89,0.4626,0.0
2026-07-20 19:18:02,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.345e-05,20720.9,7.345e-05,0.0
2026-07-20 19:18:22,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.261e-05,20604.64,7.345e-05,0.0
2026-07-20 19:18:42,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.261e-05,20604.64,7.345e-05,0.0
2026-07-20 19:19:02,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,6.943e-05,20148.07,7.345e-05,0.0
2026-07-20 19:19:22,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,6.918e-05,20112.3,7.345e-05,0.0
2026-07-20 19:19:43,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,6.918e-05,20112.3,7.345e-05,0.0
2026-07-20 19:20:03,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.617e-05,21105.83,7.345e-05,3.7
2026-07-20 19:20:23,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.018e-05,21656.53,7.345e-05,9.16
2026-07-20 19:20:43,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.018e-05,21656.53,7.345e-05,9.16
2026-07-20 19:21:03,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.468e-05,22256.88,7.345e-05,15.29
2026-07-20 19:21:23,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.902e-05,21501.94,7.345e-05,15.29
2026-07-20 19:21:43,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.902e-05,21501.94,7.345e-05,15.29
2026-07-20 19:22:03,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.223e-05,21934.6,7.345e-05,15.29
2026-07-20 19:22:24,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.418e-05,22196.6,7.345e-05,15.29
2026-07-20 19:22:44,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.418e-05,22196.6,7.345e-05,15.29
2026-07-20 19:23:04,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.12e-05,21801.53,7.345e-05,15.29
2026-07-20 19:23:24,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.206e-05,21920.46,7.345e-05,15.29
2026-07-20 19:23:44,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.206e-05,21920.46,7.345e-05,15.29
2026-07-20 19:24:04,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.23e-05,21951.66,7.345e-05,15.29
2026-07-20 19:24:24,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.983e-05,21620.65,7.345e-05,15.29
2026-07-20 19:24:44,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.983e-05,21620.65,7.345e-05,15.29
2026-07-20 19:25:05,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,9.025e-05,22991.03,7.345e-05,22.87
2026-07-20 19:25:25,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.965e-05,22919.69,7.345e-05,22.87
2026-07-20 19:25:45,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.965e-05,22919.69,7.345e-05,22.87
2026-07-20 19:26:05,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.376e-05,22156.03,7.345e-05,22.87
2026-07-20 19:26:25,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.317e-05,22080.96,7.345e-05,22.87
2026-07-20 19:26:45,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.317e-05,22080.96,7.345e-05,22.87
2026-07-20 19:27:05,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.234e-05,21971.4,7.345e-05,22.87
2026-07-20 19:27:25,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.447e-05,22252.99,7.345e-05,22.87
2026-07-20 19:27:45,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.447e-05,22252.99,7.345e-05,22.87
2026-07-20 19:28:06,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.903e-05,21526.47,7.345e-05,22.87
2026-07-20 19:28:26,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.051e-05,21728.59,7.345e-05,22.87
2026-07-20 19:28:46,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.051e-05,21728.59,7.345e-05,22.87
2026-07-20 19:29:06,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,7.981e-05,21636.97,7.345e-05,22.87
2026-07-20 19:29:26,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.141e-05,21854.91,7.345e-05,22.87
2026-07-20 19:29:46,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.141e-05,21854.91,7.345e-05,22.87
2026-07-20 19:30:06,v12,3uZdHj8eG6bAXh79oZss5QwkkZxoWcErU55RfXSxpump,eeepy,8.019e-05,21690.73,7.345e-05,22.87
